m_h	m_H	m_A	tb	xs_gg_h	xs_gg_H	xs_gg_A	xs_bb_h	xs_bb_H	xs_bb_A	br_h_tautau	br_H_tautau	br_A_tautau
108.219	125.925	110.0	30.0	154.7533	26.75265	160.41383	201.14655	3.3682525	195.45921	0.163104	0.1952	0.161852
108.369	125.829	110.0	35.0	196.82782	26.688137	203.478	255.30356	3.1785898	247.5452	0.17526	0.221515	0.174008
108.467	125.778	110.0	40.0	240.33832	26.533308	248.012	311.50983	2.9786468	301.59076	0.187781	0.251478	0.186561
108.534	125.754	110.0	45.0	284.6411	26.331411	293.406	369.00378	2.7852187	356.86984	0.20065	0.285559	0.199496
108.581	125.744	110.0	50.0	329.25412	26.107883	339.18637	427.19733	2.6058393	412.81512	0.213853	0.324434	0.212795
108.613	125.743	110.0	55.0	373.80588	25.875479	384.98495	485.6347	2.4437654	468.98383	0.227373	0.368943	0.226442
108.636	125.744	110.0	60.0	418.04	25.649132	430.5174	543.9613	2.299327	525.0307	0.241201	0.420611	0.240416
74.7859	259.527	115.0	0.5	1.9554267	18.223566	219.9383	1.4765377	8.98145e-07	0.053926572	0.0962085	1.67011e-07	0.0170751
82.6821	209.518	115.0	0.7	5.929221	18.760319	111.20752	1.2467145	0.0016216601	0.12592395	0.0964393	5.14916e-05	0.0453422
78.7593	188.218	115.0	0.8999999999999999	13.293235	16.67172	66.33407	1.6171908	0.0097984	0.22130482	0.0942869	0.000451944	0.0711722
76.8734	182.1	115.0	1.0	16.369787	15.650738	53.277264	1.8459752	0.016267763	0.2777159	0.0935327	0.000896727	0.0800089
79.9248	157.211	115.0	2.0	19.991493	12.026806	12.031364	3.347619	0.14360455	1.1555572	0.0959882	0.0303167	0.102903
89.7109	147.062	115.0	3.0	15.653482	12.561491	5.4133363	4.4564185	0.3896162	2.5831926	0.100446	0.0754936	0.10543
96.1212	141.247	115.0	4.0	13.674206	13.727361	4.2573123	6.0071697	0.7455385	4.5308533	0.103987	0.0940986	0.107144
100.262	137.57	115.0	5.0	13.012046	15.103817	4.9453154	8.016351	1.1833252	6.9699764	0.106981	0.102789	0.108891
103.077	135.06	115.0	6.0	13.165985	16.468468	6.568412	10.469743	1.6745256	9.87346	0.10968	0.107778	0.110714
105.083	133.262	115.0	7.0	13.93145	17.78171	8.800991	13.359098	2.200252	13.21563	0.112207	0.111289	0.112598
106.57	131.924	115.0	8.0	15.212992	19.018175	11.496889	16.67415	2.7255936	16.972172	0.114625	0.11412	0.114529
107.705	130.9	115.0	9.0	16.949009	20.165522	14.577972	20.40632	3.2396734	21.120052	0.116973	0.116611	0.116499
108.593	130.096	115.0	10.0	19.098757	21.217752	17.994741	24.543743	3.7333193	25.637445	0.119271	0.118927	0.118502
111.083	127.848	115.0	15.0	35.998764	25.79596	39.13992	50.776203	5.710228	53.079685	0.130442	0.129994	0.128899
112.162	126.89	115.0	20.0	59.346375	28.042002	65.469666	84.6941	6.8075194	87.07319	0.14159	0.141968	0.139819
112.724	126.411	115.0	25.0	87.41687	29.122068	95.49434	124.28595	7.2557845	125.9061	0.153004	0.155481	0.151199
113.052	126.148	115.0	30.0	118.66224	29.53007	128.14034	167.9197	7.3252473	168.25479	0.164778	0.17066	0.163013
113.257	125.996	115.0	35.0	151.98976	29.558407	162.59152	214.35208	7.191812	213.09122	0.176932	0.187533	0.17524
113.394	125.907	115.0	40.0	186.6171	29.372816	198.2183	262.6472	6.950189	259.61453	0.189463	0.206109	0.187864
113.488	125.855	115.0	45.0	221.9716	29.069637	234.53273	312.0985	6.6642036	307.1996	0.202355	0.226436	0.20087
113.555	125.825	115.0	50.0	257.6287	28.701685	271.1558	362.1698	6.3720484	355.35822	0.215592	0.248532	0.21424
113.602	125.811	115.0	55.0	293.27435	28.3017	307.79367	412.45447	6.093048	403.7091	0.229152	0.272509	0.227956
113.636	125.804	115.0	60.0	328.67728	27.894306	344.21866	462.64124	5.8367205	451.9552	0.243017	0.298663	0.241997
76.334	261.081	120.0	0.5	1.7397037	17.979881	202.21844	1.3895409	3.7294033e-06	0.046990447	0.0966739	1.38044e-07	0.0161195
83.8754	211.847	120.0	0.7	6.3140345	18.19978	102.29608	1.1867893	0.001744897	0.10925105	0.0965479	6.06126e-05	0.0436429
79.8858	190.873	120.0	0.8999999999999999	13.82548	15.990781	61.050297	1.5328618	0.010024675	0.19172192	0.0943396	0.000482743	0.0697866
78.0275	184.847	120.0	1.0	16.901058	14.894429	49.048492	1.7420748	0.016481405	0.24049638	0.0935868	0.000914712	0.0789772
81.7683	159.998	120.0	2.0	20.26303	11.166677	11.065413	3.0101535	0.14600186	0.99948764	0.0961452	0.0250058	0.103467
91.9893	149.637	120.0	3.0	16.01192	11.509235	4.8566136	3.8837087	0.4099541	2.2338336	0.100635	0.0745362	0.106158
98.6777	143.626	120.0	4.0	14.021127	12.458571	3.6221035	5.107928	0.81516844	3.9177985	0.104219	0.0952362	0.107905
103.029	139.783	120.0	5.0	13.198864	13.678292	4.0385237	6.6756973	1.3484634	6.026686	0.107295	0.104334	0.109668
106.019	137.122	120.0	6.0	13.036175	14.951502	5.2734747	8.563971	1.990858	8.5370655	0.110117	0.109237	0.111503
108.178	135.185	120.0	7.0	13.335748	16.253086	7.0302076	10.759526	2.7231126	11.426737	0.112803	0.112516	0.1134
109.801	133.719	120.0	8.0	13.996871	17.560549	9.176805	13.255754	3.5364015	14.67468	0.11541	0.115039	0.115343
111.06	132.577	120.0	9.0	14.977658	18.85781	11.643397	16.046047	4.395985	18.260977	0.117967	0.117163	0.117326
112.062	131.664	120.0	10.0	16.248058	20.132858	14.386607	19.126083	5.289369	22.166758	0.120491	0.119055	0.119341
115.0	128.978	120.0	15.0	27.023733	26.531706	31.414854	15.456195	25.548552	45.89359	0.272	0.0528118	0.129801
116.382	127.72	120.0	20.0	42.864426	31.067114	52.644375	64.386536	14.062158	75.28471	0.144941	0.13441	0.140787
117.153	127.033	120.0	25.0	62.958206	34.113194	76.858925	95.38255	17.30215	108.86004	0.157025	0.141792	0.152234
117.626	126.624	120.0	30.0	86.23921	35.90915	103.18887	130.50636	19.609024	145.47514	0.16922	0.149456	0.164115
117.936	126.368	120.0	35.0	111.78797	36.763405	130.9748	168.68332	21.089523	184.24117	0.181629	0.157444	0.176409
118.149	126.202	120.0	40.0	138.8588	36.954067	159.7086	208.99477	22.006186	224.4657	0.194318	0.165707	0.189101
118.3	126.093	120.0	45.0	166.8728	36.692528	188.99669	250.69206	22.52832	265.60825	0.207322	0.174104	0.202174
118.409	126.021	120.0	50.0	195.39166	36.132805	218.53362	293.18628	22.789309	307.24667	0.220655	0.182466	0.21561
118.49	125.973	120.0	55.0	224.08678	35.38479	248.08269	336.02356	22.902306	349.05136	0.234311	0.190633	0.229391
118.55	125.942	120.0	60.0	252.71353	34.531075	277.4597	378.86203	22.946125	390.7654	0.248274	0.198518	0.243497
77.8854	262.682	125.0	0.5	1.5756576	17.735506	186.50595	1.308621	8.465614e-06	0.04106877	0.0971284	1.14194e-07	0.0152209
85.0415	214.185	125.0	0.7	6.72008	18.038855	94.39011	1.1310664	0.0018650892	0.09517688	0.0966354	7.16547e-05	0.0419702
80.9684	193.63	125.0	0.8999999999999999	14.369485	15.328067	56.361275	1.4553179	0.010195956	0.16684183	0.0943698	0.000517718	0.0683354
79.1303	187.698	125.0	1.0	17.441095	14.198938	45.293343	1.6476136	0.016605018	0.20922472	0.0936167	0.00092873	0.0778554
83.4776	162.938	125.0	2.0	20.617418	10.270697	10.217382	2.7200167	0.1470716	0.8687466	0.0962425	0.0131049	0.103975
94.0598	152.427	125.0	3.0	16.508453	10.47452	4.394246	3.4000564	0.42467123	1.9413234	0.100724	0.0720864	0.106845
100.959	146.281	125.0	4.0	14.599419	11.166548	3.1207354	4.3524346	0.8713399	3.4045942	0.104305	0.0956589	0.108628
105.458	142.334	125.0	5.0	13.761683	12.175141	3.335532	5.5473633	1.4892167	5.237099	0.107413	0.105511	0.110407
108.563	139.58	125.0	6.0	13.483311	13.265886	4.272977	6.9478083	2.2748704	7.4184775	0.110314	0.110496	0.112255
110.819	137.559	125.0	7.0	13.546809	14.439956	5.6613812	8.531415	3.220755	9.929441	0.113126	0.11372	0.114163
112.528	136.017	125.0	8.0	13.860071	15.684904	7.3811383	10.281751	4.319821	12.751721	0.115905	0.116162	0.116118
113.864	134.803	125.0	9.0	14.373907	16.992643	9.368509	12.186985	5.568222	15.868013	0.118679	0.118204	0.118113
114.937	133.824	125.0	10.0	15.054248	18.356558	11.586163	14.236608	6.9653983	19.26192	0.121464	0.120021	0.120139
118.171	130.849	125.0	15.0	20.403782	25.80483	25.399063	26.30321	15.691536	39.879215	0.135802	0.127662	0.13066
119.796	129.351	125.0	20.0	28.275206	33.798504	42.643913	40.92704	26.877188	65.41847	0.151113	0.134189	0.141709
120.773	128.458	125.0	25.0	38.128887	41.748444	62.318462	57.287945	39.97173	94.59357	0.167598	0.139885	0.153219
121.424	127.871	125.0	30.0	50.901466	50.474167	83.71283	67.609245	60.483463	126.41007	0.200598	0.131946	0.165163
121.89	127.46	125.0	35.0	64.189476	57.32937	106.29031	85.11066	76.90227	160.0956	0.218697	0.137176	0.177522
122.239	127.157	125.0	40.0	78.815796	63.104225	129.63786	103.73888	93.475586	195.04848	0.237211	0.142174	0.190278
122.51	126.928	125.0	45.0	94.70107	67.633934	153.43565	123.54431	109.73642	230.79909	0.255908	0.147058	0.203414
122.727	126.748	125.0	50.0	111.85447	70.81419	177.43546	144.66609	125.19342	266.98056	0.27458	0.151913	0.216913
122.905	126.605	125.0	55.0	130.32677	72.58871	201.44472	167.33005	139.3384	303.30652	0.293048	0.15679	0.230756
123.052	126.488	125.0	60.0	150.19675	72.9538	225.31435	191.7816	151.68604	339.55374	0.31114	0.161709	0.244922
79.4363	264.335	130.0	0.5	1.459438	17.490469	172.53253	1.2334608	1.5087883e-05	0.0360215	0.0975709	1.10265e-07	0.0143754
86.1779	216.643	130.0	0.7	7.1435313	17.378853	87.3557	1.0791852	0.0019765915	0.08321443	0.0967016	8.21638e-05	0.0403274
82.0061	196.484	130.0	0.8999999999999999	14.920604	14.683904	52.187332	1.384232	0.010312827	0.14571425	0.0943785	0.000555837	0.0668253
80.1815	190.651	130.0	1.0	17.98685	13.533321	41.949547	1.5616409	0.016639223	0.18267612	0.0936238	0.00094848	0.0766481
85.0574	166.023	130.0	2.0	21.024715	9.459059	9.468903	2.4698198	0.14688712	0.75783426	0.0962845	0.0105842	0.104429
95.9294	155.426	130.0	3.0	17.081827	9.476397	4.0056214	2.9910297	0.43334454	1.6932088	0.100715	0.067612	0.107494
102.972	149.198	130.0	4.0	15.307767	9.639843	2.721082	3.720635	0.91073567	2.9693005	0.104232	0.0929594	0.109316
107.551	145.221	130.0	5.0	14.544748	10.672297	2.785604	4.6099315	1.592281	4.567395	0.1073	0.106285	0.111112
110.706	142.438	130.0	6.0	14.270423	11.526904	3.4933145	5.611993	2.4888303	6.4697366	0.110192	0.111547	0.112973
112.993	140.399	130.0	7.0	14.273155	12.491745	4.593883	6.6953	3.6041467	8.659504	0.113023	0.114876	0.114892
114.721	138.845	130.0	8.0	14.456324	13.562761	5.979339	7.8372903	4.940115	11.120765	0.115847	0.11741	0.116858
116.07	137.625	130.0	9.0	14.759386	14.738669	7.5905857	9.003757	6.498114	13.838428	0.118688	0.119579	0.118863
117.15	136.642	130.0	10.0	15.146967	16.01878	9.394718	10.203305	8.278412	16.798195	0.121562	0.121568	0.120902
120.378	133.681	130.0	15.0	17.711735	23.942076	20.675259	16.208254	20.515076	34.77818	0.136648	0.130876	0.13148
121.969	132.219	130.0	20.0	20.491596	34.214333	34.780106	21.410631	37.872437	57.050526	0.153169	0.14048	0.142588
122.907	131.366	130.0	25.0	22.932009	46.498768	50.87679	25.371206	59.678764	82.493614	0.171211	0.150767	0.154158
123.521	130.816	130.0	30.0	24.818151	60.419147	68.38167	28.026716	85.1623	110.24024	0.190718	0.161782	0.166163
123.952	130.438	130.0	35.0	26.088997	75.62002	86.854706	29.50944	113.52011	139.6168	0.211541	0.173511	0.178582
124.272	130.165	130.0	40.0	26.771137	91.78759	105.95771	30.032677	144.00752	170.09862	0.233458	0.185926	0.191399
124.52	129.959	130.0	45.0	26.927814	108.65583	125.42894	29.844109	175.98022	201.2761	0.256178	0.198989	0.204596
124.718	129.799	130.0	50.0	26.632406	126.00777	145.0653	29.151983	208.90685	232.82936	0.279351	0.212663	0.218154
124.88	129.671	130.0	55.0	25.958794	143.67218	164.7093	28.122475	242.36513	264.50858	0.302572	0.226912	0.232056
125.017	129.564	130.0	60.0	24.982214	161.52078	184.23901	26.900463	276.02518	296.11917	0.325387	0.241695	0.246279
80.9832	266.042	135.0	0.5	1.387253	17.242582	160.05006	1.1624484	9.124666e-06	0.03176773	0.0978966	1.07524e-07	0.0135795
87.2822	219.196	135.0	0.7	7.581188	16.801058	81.06899	1.0310355	0.0020789618	0.07309756	0.0967461	9.37674e-05	0.0387175
82.998	199.433	135.0	0.8999999999999999	15.472719	14.059055	48.455116	1.3190912	0.010375234	0.12782584	0.0943669	0.000595587	0.0652625
81.1808	193.7	135.0	1.0	18.533447	12.894902	38.959427	1.4832046	0.016586183	0.16019091	0.0936097	0.000975628	0.0753596
86.5138	169.247	135.0	2.0	21.45996	8.71866	8.8034525	2.2530339	0.14552952	0.6638109	0.0962759	0.00978719	0.104829
97.609	158.621	135.0	3.0	17.688675	8.522312	3.674852	2.644889	0.4360243	1.4828415	0.100611	0.0604434	0.108108
104.732	152.385	135.0	4.0	16.064983	8.79898	2.3983264	3.1953764	0.93097126	2.6002104	0.104	0.0944558	0.109972
109.33	148.423	135.0	5.0	15.413635	9.24317	2.351241	3.843306	1.6511998	3.9995313	0.106943	0.106542	0.111785
112.473	145.672	135.0	6.0	15.196979	9.856449	2.8803873	4.5384235	2.6125004	5.6652565	0.109717	0.112326	0.113658
114.732	143.673	135.0	7.0	15.224869	10.591098	3.7552183	5.2490616	3.8231764	7.582657	0.112426	0.115879	0.115588
116.422	142.165	135.0	8.0	15.384302	11.447017	4.8760276	5.9424696	5.2869496	9.7377825	0.115113	0.11858	0.117565
117.726	140.993	135.0	9.0	15.617606	12.425083	6.1898427	6.6235237	7.0040765	12.117419	0.117793	0.120922	0.119581
118.758	140.062	135.0	10.0	15.891657	13.525085	7.666291	7.276759	8.972021	14.709046	0.120475	0.12311	0.12163
121.736	137.359	135.0	15.0	17.335604	20.793251	16.936857	9.86298	22.342722	30.452662	0.133909	0.133739	0.132264
123.1	136.126	135.0	20.0	18.411736	30.653343	28.547873	11.305996	40.728287	49.95475	0.147254	0.144902	0.143428
123.848	135.462	135.0	25.0	19.032034	42.49942	41.802715	11.905554	62.8465	72.23321	0.160352	0.156662	0.155056
124.308	135.067	135.0	30.0	19.304562	55.770042	56.218204	11.948576	87.60134	96.52869	0.173132	0.16891	0.167118
124.616	134.813	135.0	35.0	19.34399	70.01133	71.431244	11.684841	114.22986	122.25138	0.185558	0.181576	0.179595
124.835	134.64	135.0	40.0	19.236496	84.8754	87.163086	11.254446	142.05754	148.94183	0.197586	0.194619	0.19247
125.0	134.516	135.0	45.0	19.038958	100.10151	103.19808	10.745824	170.60838	176.24144	0.209151	0.208013	0.205724
125.13	134.424	135.0	50.0	18.787214	115.49372	119.36896	10.201387	199.54507	203.87009	0.220169	0.221736	0.219339
125.236	134.352	135.0	55.0	18.505905	130.90573	135.54604	9.663856	228.61646	231.60902	0.230545	0.235768	0.233296
125.325	134.294	135.0	60.0	18.209705	146.22838	151.62895	9.141956	257.63434	259.28784	0.240176	0.250088	0.247574
82.5227	267.794	140.0	0.5	1.3561491	16.994587	148.86455	1.0964124	4.3617015e-06	0.028039854	0.0982036	3.43127e-08	0.0128292
88.3527	221.836	140.0	0.7	8.029815	16.250711	75.43277	0.9863731	0.0021702242	0.06436783	0.0967691	0.000106372	0.0371426
83.9445	202.475	140.0	0.8999999999999999	16.022842	13.454267	45.107708	1.2593997	0.01038181	0.11246919	0.0943363	0.000635506	0.063652
82.1295	196.845	140.0	1.0	19.075882	12.282897	36.277466	1.4117663	0.016452849	0.14091483	0.0935762	0.00100655	0.0739927
87.8539	172.603	140.0	2.0	21.905354	8.035816	8.2093725	2.0649378	0.14306498	0.583542	0.0962218	0.00959944	0.105173
99.1119	161.999	140.0	3.0	18.296122	7.590518	3.3905802	2.3519754	0.43305257	1.3033797	0.100419	0.0389998	0.108687
106.259	155.81	140.0	4.0	16.815876	7.708039	2.1346982	2.7604382	0.93296534	2.285424	0.103618	0.0911149	0.110598
110.825	151.906	140.0	5.0	16.26381	7.940094	2.0052485	3.2242138	1.6661335	3.515273	0.106358	0.106044	0.112429
113.91	149.234	140.0	6.0	16.12176	8.343691	2.3946712	3.6959078	2.6468134	4.9792624	0.108916	0.112717	0.114314
116.099	147.316	140.0	7.0	16.184055	8.875426	3.0912454	4.1433687	3.8796258	6.664447	0.111384	0.11662	0.116254
117.714	145.891	140.0	8.0	16.34424	9.53604	4.0015354	4.5622654	5.3637476	8.558566	0.113794	0.119518	0.118242
118.942	144.801	140.0	9.0	16.549212	10.324056	5.0780983	4.9452753	7.0934973	10.650006	0.116155	0.12201	0.120268
119.899	143.948	140.0	10.0	16.770464	11.237227	6.293024	5.2848043	9.060067	12.927762	0.118471	0.124329	0.122327
122.553	141.575	140.0	15.0	17.747292	17.507835	13.956132	6.3596225	22.033394	26.764675	0.129403	0.135479	0.133014
123.69	140.571	140.0	20.0	18.326761	26.066355	23.57176	6.719362	39.14247	43.904877	0.139377	0.146925	0.144232
124.284	140.062	140.0	25.0	18.611992	36.22552	34.5526	6.689465	59.14633	63.485207	0.148599	0.158789	0.155914
124.639	139.771	140.0	30.0	18.725979	47.4755	46.49619	6.4872785	81.155495	84.83827	0.157211	0.171047	0.168032
124.873	139.59	140.0	35.0	18.745087	59.448154	59.100883	6.208249	104.53681	107.4457	0.165276	0.183682	0.180565
125.04	139.469	140.0	40.0	18.711763	71.87687	72.13535	5.9027843	128.82635	130.90369	0.172797	0.196679	0.193494
125.167	139.384	140.0	45.0	18.64968	84.56361	85.42087	5.5923357	153.67691	154.89706	0.179745	0.210023	0.206802
125.267	139.321	140.0	50.0	18.571768	97.359886	98.81886	5.294354	178.82571	179.17963	0.186071	0.223696	0.220472
125.351	139.272	140.0	55.0	18.48559	110.15372	112.2219	5.013616	204.07289	203.55911	0.191726	0.237681	0.234482
125.422	139.231	140.0	60.0	18.395735	122.86086	125.54687	4.7535534	229.26651	227.88577	0.196663	0.251954	0.248811
84.0515	269.619	145.0	0.5	1.3631372	16.742638	138.81114	1.0352288	1.1484736e-06	0.024965432	0.0984931	3.7894e-09	0.0121227
89.3886	224.566	145.0	0.7	8.48448	15.716687	70.36501	0.94493234	0.002249287	0.05699667	0.0967708	0.000119931	0.035604
84.8462	205.606	145.0	0.8999999999999999	16.566792	12.870275	42.096386	1.2046478	0.010336441	0.0994014	0.0942882	0.00067439	0.0619976
83.0287	200.08	145.0	1.0	19.608728	11.697199	33.86433	1.3466539	0.016245428	0.12447737	0.093525	0.00103759	0.0725491
89.0852	176.082	145.0	2.0	22.346676	7.4048777	7.6766963	1.9012333	0.1396712	0.51466227	0.0961272	0.00965452	0.105471
100.453	165.544	145.0	3.0	18.881617	6.7516203	3.1439788	2.1037362	0.42515966	1.1492116	0.100147	0.0303709	0.109234
107.581	159.444	145.0	4.0	17.524288	6.711296	1.9175586	2.4015405	0.91926306	2.014901	0.103103	0.0847725	0.111195
112.077	155.633	145.0	5.0	17.049072	6.787184	1.7269639	2.7285335	1.6430461	3.099035	0.10558	0.104307	0.113045
115.074	153.068	145.0	6.0	16.960619	7.0303044	2.0075068	3.0436559	2.6058352	4.3895683	0.107857	0.11252	0.114942
117.169	151.256	145.0	7.0	17.040365	7.405746	2.56187	3.3238602	3.8068173	5.8750896	0.110017	0.116994	0.116893
118.692	149.929	145.0	8.0	17.191849	7.913604	3.303493	3.5737638	5.2386355	7.5447907	0.112088	0.120156	0.118891
119.834	148.93	145.0	9.0	17.368822	8.548523	4.18964	3.7858849	6.88994	9.388433	0.11408	0.122796	0.120927
120.711	148.16	145.0	10.0	17.54865	9.304076	5.1943636	3.9600654	8.748477	11.396319	0.115998	0.125211	0.122996
123.066	146.093	145.0	15.0	18.254524	14.624531	11.563246	4.4047	20.693012	23.59382	0.124671	0.136562	0.133733
124.028	145.264	145.0	20.0	18.62662	21.880337	19.571484	4.448333	36.04074	38.703236	0.132211	0.148044	0.145003
124.52	144.858	145.0	25.0	18.805475	30.430546	28.720314	4.326754	53.763943	55.96367	0.138971	0.159908	0.156738
124.811	144.631	145.0	30.0	18.885748	39.852364	38.672115	4.141697	73.15483	74.78681	0.145107	0.172165	0.168908
125.004	144.492	145.0	35.0	18.915003	49.85257	49.174885	3.9385135	93.70159	94.7157	0.15067	0.184806	0.181493
125.142	144.4	145.0	40.0	18.9172	60.218323	60.035763	3.7328875	115.02149	115.39437	0.155663	0.197818	0.194475
125.248	144.335	145.0	45.0	18.90438	70.79107	71.10575	3.5371315	136.82317	136.54498	0.160065	0.211182	0.207836
125.333	144.287	145.0	50.0	18.883022	81.450874	82.26939	3.3533235	158.88307	157.95053	0.163849	0.224881	0.221556
125.405	144.249	145.0	55.0	18.856775	92.10667	93.437164	3.1841898	181.02956	179.44154	0.166991	0.238893	0.235617
125.468	144.218	145.0	60.0	18.82784	102.68944	104.53984	3.0290806	203.13118	200.88596	0.169476	0.253196	0.249996
85.5664	271.513	150.0	0.5	1.4051963	16.48813	129.75082	0.9785346	-5.5130363e-07	0.022177309	0.0987637	2.36449e-08	0.0114556
90.3895	227.383	150.0	0.7	8.943657	15.196635	65.79581	0.9064595	0.0023165438	0.050514527	0.0967515	0.000134394	0.034102
85.7041	208.824	150.0	0.8999999999999999	17.101568	12.308023	39.38022	1.1543117	0.010244176	0.08802612	0.0942242	0.000711301	0.0603014
83.8799	203.403	150.0	1.0	20.130243	11.137571	31.686968	1.2872574	0.01596556	0.11020823	0.0934579	0.0010664	0.0710281
90.2154	179.675	150.0	2.0	22.773798	6.820759	7.197182	1.7582715	0.13552924	0.455361	0.0959972	0.00971038	0.105711
101.649	169.239	150.0	3.0	19.431831	6.026048	2.9282894	1.8929328	0.41329318	1.0166746	0.0998055	0.0279943	0.109749
108.722	163.261	150.0	4.0	18.170078	5.798059	1.736867	2.105673	0.89272386	1.7824516	0.102477	0.0617485	0.111765
113.124	159.563	150.0	5.0	17.747993	5.7725053	1.5019085	2.333097	1.591255	2.741462	0.104653	0.100285	0.113636
116.015	157.123	150.0	6.0	17.683237	5.916209	1.6967257	2.5390525	2.5107224	3.8830504	0.106615	0.111309	0.115545
118.009	155.422	150.0	7.0	17.76011	6.181942	2.136975	2.716926	3.6458313	5.197123	0.108448	0.116812	0.117507
119.438	154.195	150.0	8.0	17.890413	6.5779977	2.7428856	2.8650627	4.9852743	6.6741185	0.110177	0.120416	0.119514
120.496	153.284	150.0	9.0	18.034813	7.0958996	3.4750824	2.9821274	6.5158424	8.304981	0.111816	0.123274	0.12156
121.299	152.591	150.0	10.0	18.176191	7.725583	4.3097363	3.071209	8.223982	10.081129	0.113375	0.125809	0.123639
123.403	150.78	150.0	15.0	18.69183	12.228649	9.629594	3.247944	19.003973	20.87088	0.120242	0.137339	0.134424
124.239	150.079	150.0	20.0	18.947685	18.35535	16.333977	3.2031474	32.653477	34.236473	0.126046	0.148857	0.145743
124.661	149.743	150.0	25.0	19.073017	25.544205	23.996399	3.0805895	48.32811	49.504833	0.131124	0.160745	0.157528
124.911	149.557	150.0	30.0	19.13606	33.44721	32.332176	2.9351833	65.441505	66.15554	0.135598	0.173033	0.169749
125.076	149.444	150.0	35.0	19.167713	41.825855	41.129673	2.7865915	83.560486	83.78438	0.139503	0.18571	0.182384
125.196	149.37	150.0	40.0	19.182678	50.50591	50.227146	2.6434705	102.356	102.07646	0.142845	0.198763	0.195417
125.289	149.318	150.0	45.0	19.18798	59.357216	59.49973	2.5088172	121.57511	120.78603	0.145615	0.212171	0.208827
125.365	149.279	150.0	50.0	19.187464	68.28073	68.850685	2.3849485	141.02255	139.7211	0.147803	0.225914	0.222597
125.432	149.248	150.0	55.0	19.182755	77.2012	78.20502	2.271307	160.54842	158.73177	0.149402	0.239971	0.236705
125.49	149.221	150.0	60.0	19.175919	86.06073	87.50478	2.167744	180.03612	177.70123	0.150417	0.254319	0.251131
87.3237	273.38	155.0	0.5	1.5576276	16.23426	121.56407	0.91687554	-1.2515036e-07	0.019801503	0.0990374	1.67696e-07	0.0108346
91.1995	230.14	155.0	0.7	9.572337	14.689462	61.66492	0.874177	0.002417025	0.04494298	0.0966508	0.000154563	0.0326364
86.353	212.042	155.0	0.8999999999999999	17.793367	11.762958	36.92353	1.1132197	0.010184959	0.078220375	0.0940944	0.000756511	0.0585583
84.5312	206.746	155.0	1.0	20.79747	10.598572	29.717209	1.2384008	0.015710516	0.097898185	0.0933317	0.00110261	0.0694184
