m_h	m_H	m_A	tb	xs_gg_h	xs_gg_H	xs_gg_A	xs_bb_h	xs_bb_H	xs_bb_A	br_h_tautau	br_H_tautau	br_A_tautau
79.9248	157.211	115.0	2.0	41.854206	28.521164	27.036194	7.263201	0.36650485	2.7107625	0.0959882	0.0303167	0.102903
89.7109	147.062	115.0	3.0	33.511684	29.238058	12.256213	9.894531	0.97545695	6.063873	0.100446	0.0754936	0.10543
96.1212	141.247	115.0	4.0	29.661983	31.570045	9.563919	13.533127	1.8452889	10.638372	0.103987	0.0940986	0.107144
100.262	137.57	115.0	5.0	28.394096	34.44636	10.92101	18.231236	2.9080353	16.36717	0.106981	0.102789	0.108891
103.077	135.06	115.0	6.0	28.776808	37.330383	14.324061	23.966925	4.095673	23.186613	0.10968	0.107778	0.110714
105.083	133.262	115.0	7.0	30.443176	40.12493	19.045977	30.721724	5.361127	31.036402	0.112207	0.111289	0.112598
106.57	131.924	115.0	8.0	33.174355	42.764744	24.770403	38.470127	6.6245418	39.85942	0.114625	0.11412	0.114529
107.705	130.9	115.0	9.0	36.861332	45.21923	31.324997	47.19573	7.859751	49.601578	0.116973	0.116611	0.116499
108.593	130.096	115.0	10.0	41.41571	47.473747	38.602646	56.871807	9.044647	60.211613	0.119271	0.118927	0.118502
111.083	127.848	115.0	15.0	77.283745	57.35134	83.68438	118.27716	13.774583	124.66536	0.130442	0.129994	0.128899
112.162	126.89	115.0	20.0	126.866	62.18667	139.8355	197.73799	16.38999	204.50607	0.14159	0.141968	0.139819
112.724	126.411	115.0	25.0	186.50394	64.51738	203.86005	290.52075	17.480068	295.71307	0.153004	0.155481	0.151199
113.052	126.148	115.0	30.0	252.90976	65.402954	273.4762	392.78824	17.638344	395.1776	0.164778	0.17066	0.163013
113.257	125.996	115.0	35.0	323.7396	65.471436	346.93988	501.61942	17.28829	500.48508	0.176932	0.187533	0.17524
113.394	125.907	115.0	40.0	397.33258	65.079346	422.90903	614.81635	16.696144	609.7545	0.189463	0.206109	0.187864
113.488	125.855	115.0	45.0	472.47784	64.433945	500.34198	730.72046	16.008106	721.51776	0.202355	0.226436	0.20087
113.555	125.825	115.0	50.0	548.2564	63.64891	578.4302	848.07294	15.306773	834.628	0.215592	0.248532	0.21424
113.602	125.811	115.0	55.0	624.0057	62.794643	656.5472	965.9192	14.63706	948.1899	0.229152	0.272509	0.227956
113.636	125.804	115.0	60.0	699.23315	61.924335	734.20746	1083.5287	14.021691	1061.5056	0.243017	0.298663	0.241997
76.334	261.081	120.0	0.5	3.4341438	49.138523	452.9826	2.993197	-4.9688697e-06	0.10853797	0.0966739	1.38044e-07	0.0161195
83.8754	211.847	120.0	0.7	13.335891	46.774227	229.30911	2.5991247	0.005138773	0.25620952	0.0965479	6.06126e-05	0.0436429
79.8858	190.873	120.0	0.8999999999999999	28.920736	39.943027	136.9951	3.3246129	0.027522175	0.45190528	0.0943396	0.000482743	0.0697866
78.0275	184.847	120.0	1.0	35.186153	36.886295	110.13091	3.762342	0.044576753	0.5676529	0.0935868	0.000914712	0.0789772
81.7683	159.998	120.0	2.0	42.59819	26.589167	25.073286	6.5586295	0.3743963	2.3689342	0.0961452	0.0250058	0.103467
91.9893	149.637	120.0	3.0	34.461716	26.885267	11.097182	8.666554	1.0304823	5.298382	0.100635	0.0745362	0.106158
98.6777	143.626	120.0	4.0	30.614798	28.736296	8.2278805	11.572651	2.0264146	9.294898	0.104219	0.0952362	0.107905
103.029	139.783	120.0	5.0	29.05321	31.263126	9.024913	15.277057	3.3264594	14.29987	0.107295	0.104334	0.109668
106.019	137.122	120.0	6.0	28.819736	33.940456	11.630282	19.730654	4.8864665	20.257685	0.110117	0.109237	0.111503
108.178	135.185	120.0	7.0	29.519587	36.69984	15.377149	24.904053	6.6593647	27.115664	0.112803	0.112516	0.1134
109.801	133.719	120.0	8.0	30.983238	39.48353	19.973099	30.786652	8.620722	34.82391	0.11541	0.115039	0.115343
111.06	132.577	120.0	9.0	33.120323	42.253162	25.266909	37.366627	10.692515	43.33516	0.117967	0.117163	0.117326
112.062	131.664	120.0	10.0	35.866344	44.980377	31.161913	44.633747	12.844664	52.604637	0.120491	0.119055	0.119341
115.0	128.978	120.0	15.0	59.03163	58.74444	67.79332	36.281548	61.720955	108.91477	0.272	0.0528118	0.129801
116.382	127.72	120.0	20.0	92.99233	68.48532	113.48432	151.89944	33.89785	178.66776	0.144941	0.13441	0.140787
117.153	127.033	120.0	25.0	136.07085	75.02671	165.58984	225.43282	41.65564	258.35092	0.157025	0.141792	0.152234
117.626	126.624	120.0	30.0	185.9966	78.881195	222.24785	308.72174	47.160835	345.24832	0.16922	0.149456	0.164115
117.936	126.368	120.0	35.0	240.77672	80.71088	282.0385	399.23608	50.800407	437.2504	0.181629	0.157444	0.176409
118.149	126.202	120.0	40.0	298.82	81.11408	343.8669	494.80466	52.988785	532.71387	0.194318	0.165707	0.189101
118.3	126.093	120.0	45.0	358.88516	80.54595	406.88528	593.6548	54.18828	630.356	0.207322	0.174104	0.202174
118.409	126.021	120.0	50.0	420.03036	79.338326	470.43683	694.3909	54.77406	729.17505	0.220655	0.182466	0.21561
118.49	125.973	120.0	55.0	481.55023	77.72616	534.0112	795.9369	55.017677	828.3886	0.234311	0.190633	0.229391
118.55	125.942	120.0	60.0	542.9199	75.886566	597.214	897.48157	55.109333	927.38715	0.248274	0.198518	0.243497
77.8854	262.682	125.0	0.5	3.134984	48.56157	421.421	2.8289976	3.9530977e-07	0.09583571	0.0971284	1.14194e-07	0.0152209
85.0415	214.185	125.0	0.7	14.230208	46.501488	213.42043	2.4837103	0.005501327	0.22539413	0.0966354	7.16547e-05	0.0419702
80.9684	193.63	125.0	0.8999999999999999	30.126823	38.43128	127.5592	3.1641514	0.028112607	0.39706758	0.0943698	0.000517718	0.0683354
79.1303	187.698	125.0	1.0	36.401585	35.30177	102.57017	3.5669496	0.04508908	0.49860457	0.0936167	0.00092873	0.0778554
83.4776	162.938	125.0	2.0	43.502506	24.560398	23.342749	5.949825	0.3789082	2.078717	0.0962425	0.0131049	0.103975
94.0598	152.427	125.0	3.0	35.683838	24.563904	10.129989	7.6216087	1.0724107	4.6484685	0.100724	0.0720864	0.106845
100.959	146.281	125.0	4.0	32.037815	25.842245	7.165842	9.911121	2.1760905	8.154268	0.104305	0.0956589	0.108628
105.458	142.334	125.0	5.0	30.488264	27.902348	7.542781	12.762444	3.6907983	12.5447	0.107413	0.105511	0.110407
108.563	139.58	125.0	6.0	30.040857	30.17365	9.527268	16.091125	5.6074395	17.77098	0.110314	0.110496	0.112255
110.819	137.559	125.0	7.0	30.293816	32.64652	12.513833	19.852716	7.9087725	23.7869	0.113126	0.11372	0.114163
112.528	136.017	125.0	8.0	31.056631	35.284657	16.22564	24.012226	10.576859	30.548685	0.115905	0.116162	0.116118
113.864	134.803	125.0	9.0	32.22974	38.068394	20.52848	28.54192	13.600777	38.014877	0.118679	0.118204	0.118113
114.937	133.824	125.0	10.0	33.750557	40.979645	25.335882	33.417427	16.976013	46.146194	0.121464	0.120021	0.120139
118.171	130.849	125.0	15.0	45.513866	56.938232	55.31499	62.245865	38.03868	95.542274	0.135802	0.127662	0.13066
119.796	129.351	125.0	20.0	62.67053	74.10337	92.7658	97.07493	64.9841	156.73064	0.151113	0.134189	0.141709
120.773	128.458	125.0	25.0	84.09967	91.185005	135.48482	136.10228	96.43275	226.62991	0.167598	0.139885	0.153219
121.424	127.871	125.0	30.0	111.84883	109.96708	181.93567	160.85081	145.80295	302.8576	0.200598	0.131946	0.165163
121.89	127.46	125.0	35.0	140.63753	124.674	230.95535	202.70828	185.19484	383.5632	0.218697	0.137176	0.177522
122.239	127.157	125.0	40.0	172.28775	137.0342	281.64563	247.24805	225.0073	467.30518	0.237211	0.142174	0.190278
122.51	126.928	125.0	45.0	206.64185	146.69308	333.3116	294.6039	264.0369	552.9584	0.255908	0.147058	0.203414
122.727	126.748	125.0	50.0	243.7012	153.42691	385.4141	345.13947	301.08698	639.64386	0.27458	0.151913	0.216913
122.905	126.605	125.0	55.0	283.58826	157.11766	437.53546	399.37195	334.9822	726.67554	0.293048	0.15679	0.230756
123.052	126.488	125.0	60.0	326.46954	157.75706	489.3514	457.87704	364.676	813.5185	0.31114	0.161709	0.244922
79.4363	264.335	130.0	0.5	2.9296017	47.982956	393.15195	2.6760817	1.1546462e-05	0.084798284	0.0975709	1.10265e-07	0.0143754
86.1779	216.643	130.0	0.7	15.162213	44.942623	199.18204	2.375897	0.0058425386	0.19892135	0.0967016	8.21638e-05	0.0403274
82.0061	196.484	130.0	0.8999999999999999	31.343637	36.957516	119.1012	3.0167027	0.028564781	0.35013035	0.0943785	0.000555837	0.0668253
80.1815	190.651	130.0	1.0	37.63112	33.783546	95.790955	3.388681	0.045375027	0.4395622	0.0936238	0.00094848	0.0766481
85.0574	166.023	130.0	2.0	44.50317	22.72052	21.806252	5.4221554	0.38026533	1.8312814	0.0962845	0.0105842	0.104429
95.9294	155.426	130.0	3.0	37.056423	22.316275	9.312437	6.732146	1.0999243	4.0946445	0.100715	0.067612	0.107494
102.972	149.198	130.0	4.0	33.72292	22.392334	6.313261	8.51038	2.2852547	7.1824517	0.104232	0.0929594	0.109316
107.551	145.221	130.0	5.0	32.35973	24.536823	6.371218	10.651706	3.966953	11.049417	0.1073	0.106285	0.111112
110.706	142.438	130.0	6.0	31.964142	26.286982	7.874797	13.053394	6.1669755	15.652576	0.110192	0.111547	0.112973
112.993	140.399	130.0	7.0	32.1226	28.299171	10.259406	15.648361	8.894854	20.951225	0.113023	0.114876	0.114892
114.721	138.845	130.0	8.0	32.63598	30.556856	13.273317	18.383966	12.155933	26.906813	0.115847	0.11741	0.116858
116.07	137.625	130.0	9.0	33.389515	33.05255	16.790731	21.203787	15.952971	33.482822	0.118688	0.119579	0.118863
117.15	136.642	130.0	10.0	34.315365	35.781597	20.734863	24.090776	20.28615	40.644657	0.121562	0.121568	0.120902
120.378	133.681	130.0	15.0	40.21946	52.80188	45.431664	38.469505	49.964455	84.15133	0.136648	0.130876	0.13148
121.969	132.219	130.0	20.0	46.506233	75.00801	76.33293	50.988735	91.98847	138.04431	0.153169	0.14048	0.142588
122.907	131.366	130.0	25.0	52.017982	101.64272	111.59239	60.535294	144.74748	199.6096	0.171211	0.150767	0.154158
123.521	130.816	130.0	30.0	56.277443	131.87773	149.93335	66.93602	206.369	266.7488	0.190718	0.161782	0.166163
123.952	130.438	130.0	35.0	59.16055	164.9229	190.39503	70.532196	274.91245	337.83203	0.211541	0.173511	0.178582
124.272	130.165	130.0	40.0	60.73018	200.09552	232.23558	71.83998	348.58072	411.5896	0.233458	0.185926	0.191399
124.52	129.959	130.0	45.0	61.125053	236.81146	274.88113	71.421364	425.81573	487.03055	0.256178	0.198989	0.204596
124.718	129.799	130.0	50.0	60.50898	274.58716	317.88745	69.78719	505.33548	563.38074	0.279351	0.212663	0.218154
124.88	129.671	130.0	55.0	59.0506	313.05167	360.90857	67.35433	586.13635	640.03577	0.302572	0.226912	0.232056
125.017	129.564	130.0	60.0	56.91061	351.92282	403.67734	64.425835	667.4174	716.5246	0.325387	0.241695	0.246279
80.9832	266.042	135.0	0.5	2.812263	47.39714	367.7565	2.5309587	3.006509e-06	0.0754132	0.0978966	1.07524e-07	0.0135795
87.2822	219.196	135.0	0.7	16.125656	43.59118	186.3843	2.2755342	0.006161004	0.17627557	0.0967461	9.37674e-05	0.0387175
82.998	199.433	135.0	0.8999999999999999	32.566757	35.524277	111.49735	2.8812418	0.02887361	0.30990034	0.0943669	0.000595587	0.0652625
81.1808	193.7	135.0	1.0	38.849037	32.323757	89.69684	3.2257543	0.04545458	0.38893044	0.0936097	0.000975628	0.0753596
86.5138	169.247	135.0	2.0	45.55094	21.039547	20.433666	4.9625473	0.37864506	1.6187629	0.0962759	0.00978719	0.104829
97.609	158.621	135.0	3.0	38.48475	20.159756	8.613375	5.975044	1.1128105	3.6188438	0.100611	0.0604434	0.108108
104.732	152.385	135.0	4.0	35.497272	20.52455	5.619627	7.33694	2.3485017	6.3474674	0.104	0.0944558	0.109972
109.33	148.423	135.0	5.0	34.386898	21.330755	5.437909	8.912001	4.1358256	9.764616	0.106943	0.106542	0.111785
112.473	145.672	135.0	6.0	34.152767	22.551481	6.5643544	10.593592	6.5113554	13.832323	0.109717	0.112326	0.113658
114.732	143.673	135.0	7.0	34.37892	24.063282	8.471797	12.310468	9.492587	18.514618	0.112426	0.115879	0.115588
116.422	142.165	135.0	8.0	34.857487	25.857283	10.929429	14.001515	13.088429	23.777437	0.115113	0.11858	0.117565
117.726	140.993	135.0	9.0	35.478912	27.929066	13.820164	15.649401	17.29979	29.58851	0.117793	0.120922	0.119581
118.758	140.062	135.0	10.0	36.174347	30.278473	17.074617	17.22275	22.120504	35.91726	0.120475	0.12311	0.12163
121.736	137.359	135.0	15.0	39.679455	46.010582	37.541576	23.470098	54.806637	74.36313	0.133909	0.133739	0.132264
123.1	136.126	135.0	20.0	42.245834	67.55438	63.195847	26.979248	99.67556	121.98716	0.147254	0.144902	0.143428
123.848	135.462	135.0	25.0	43.737183	93.53767	92.47974	28.43123	153.61456	176.39105	0.160352	0.156662	0.155056
124.308	135.067	135.0	30.0	44.417526	122.70283	124.32475	28.57722	213.96301	235.72049	0.173132	0.16891	0.167118
124.616	134.813	135.0	35.0	44.556248	154.03177	157.93048	27.965565	278.82843	298.53516	0.185558	0.181576	0.179595
124.835	134.64	135.0	40.0	44.35119	186.74408	192.6812	26.946692	346.60132	363.7131	0.197586	0.194619	0.19247
125.0	134.516	135.0	45.0	43.934036	220.25719	228.10117	25.727007	416.1346	430.37857	0.209151	0.208013	0.205724
125.13	134.424	135.0	50.0	43.39025	254.14442	263.81992	24.434246	486.60657	497.84753	0.220169	0.221736	0.219339
125.236	134.352	135.0	55.0	42.773235	288.08386	299.5507	23.151773	557.4046	565.5859	0.230545	0.235768	0.233296
125.325	134.294	135.0	60.0	42.11838	321.82547	335.07162	21.908562	628.06946	633.17737	0.240176	0.250088	0.247574
82.5227	267.794	140.0	0.5	2.7771816	46.811184	344.85373	2.3957074	-1.638477e-06	0.06721059	0.0982036	3.43127e-08	0.0128292
88.3527	221.836	140.0	0.7	17.113905	42.30567	174.83868	2.1821587	0.006451662	0.15667582	0.0967691	0.000106372	0.0371426
83.9445	202.475	140.0	0.8999999999999999	33.786266	34.133457	104.63583	2.7567904	0.029020507	0.27519166	0.0943363	0.000635506	0.063652
82.1295	196.845	140.0	1.0	40.055984	30.91995	84.19588	3.0770016	0.045323804	0.3452847	0.0935762	0.00100655	0.0739927
87.8539	172.603	140.0	2.0	46.61024	19.482473	19.202183	4.561885	0.37429658	1.4360312	0.0962218	0.00959944	0.105173
99.1119	161.999	140.0	3.0	39.902103	18.041033	8.009116	5.3308144	1.1114542	3.209913	0.100419	0.0389998	0.108687
106.259	155.81	140.0	4.0	37.239117	18.061628	5.050737	6.358438	2.3674417	5.6299434	0.103618	0.0911149	0.110598
110.825	151.906	140.0	5.0	36.370644	18.401834	4.688589	7.498595	4.1975937	8.660631	0.106358	0.106044	0.112429
113.91	149.234	140.0	6.0	36.297382	19.166058	5.5167313	8.651378	6.6363387	12.268302	0.108916	0.112717	0.114314
116.099	147.316	140.0	7.0	36.6035	20.240685	7.0442452	9.750935	9.694515	16.421057	0.111384	0.11662	0.116254
117.714	145.891	140.0	8.0	37.08993	21.61812	9.056085	10.774833	13.368609	21.088678	0.113794	0.119518	0.118242
118.942	144.801	140.0	9.0	37.65102	23.290909	11.441968	11.704401	17.644167	26.242554	0.116155	0.12201	0.120268
119.899	143.948	140.0	10.0	38.232426	25.252329	14.141441	12.527511	22.4989	31.855556	0.118471	0.124329	0.122327
122.553	141.575	140.0	15.0	40.678883	38.965397	31.19838	15.155123	54.465057	65.95342	0.129403	0.135479	0.133014
123.69	140.571	140.0	20.0	42.10273	57.867386	52.61958	16.031845	96.56989	108.19146	0.139377	0.146925	0.144232
124.284	140.062	140.0	25.0	42.80742	80.38708	77.08094	15.994032	145.77893	156.4426	0.148599	0.158789	0.155914
124.639	139.771	140.0	30.0	43.099575	105.35504	103.6858	15.521819	199.91512	209.06221	0.157211	0.171047	0.168032
124.873	139.59	140.0	35.0	43.162514	131.937	131.76154	14.860781	257.42383	264.77292	0.165276	0.183682	0.180565
125.04	139.469	140.0	40.0	43.098354	159.54214	160.79424	14.132137	317.16516	322.57962	0.172797	0.196679	0.193494
125.167	139.384	140.0	45.0	42.96337	187.72995	190.3854	13.39089	378.2857	381.70563	0.179745	0.210023	0.206802
125.267	139.321	140.0	50.0	42.788918	216.16383	220.22577	12.68197	440.1389	441.54428	0.186071	0.223696	0.220472
125.351	139.272	140.0	55.0	42.593227	244.59283	250.0759	12.011637	502.23254	501.62183	0.191726	0.237681	0.234482
125.422	139.231	140.0	60.0	42.3872	272.82675	279.75058	11.388035	564.1923	561.56915	0.196663	0.251954	0.248811
84.0515	269.619	145.0	0.5	2.818588	46.215336	324.14932	2.2700546	-1.8224301e-06	0.06016556	0.0984931	3.7894e-09	0.0121227
89.3886	224.566	145.0	0.7	18.118076	41.057686	164.39787	2.095264	0.0067107314	0.13977648	0.0967708	0.000119931	0.035604
84.8462	205.606	145.0	0.8999999999999999	34.99143	32.78704	98.427376	2.642341	0.029020114	0.24522728	0.0942882	0.00067439	0.0619976
83.0287	200.08	145.0	1.0	41.246468	29.572771	79.2184	2.941089	0.044990133	0.30759212	0.093525	0.00103759	0.0725491
89.0852	176.082	145.0	2.0	47.655773	18.041994	18.093328	4.2116594	0.36756563	1.2780635	0.0961272	0.00965452	0.105471
100.453	165.544	145.0	3.0	41.2619	16.127304	7.4826536	4.7821627	1.0974348	2.8563385	0.100147	0.0303709	0.109234
107.581	159.444	145.0	4.0	38.872894	15.803438	4.5786834	5.5465	2.347288	5.0095115	0.103103	0.0847725	0.111195
112.077	155.633	145.0	5.0	38.19013	15.803897	4.0813746	6.3614097	4.166144	7.706004	0.10558	0.104307	0.113045
115.074	153.068	145.0	6.0	38.22634	16.223492	4.674066	7.14101	6.5764437	10.915857	0.107857	0.11252	0.114942
117.169	151.256	145.0	7.0	38.56829	16.965012	5.896308	7.838621	9.575752	14.610687	0.110017	0.116994	0.116893
118.692	149.929	145.0	8.0	39.032097	18.021152	7.5478363	8.45232	13.145829	18.763613	0.112088	0.120156	0.118891
119.834	148.93	145.0	9.0	39.52755	19.376286	9.525874	8.971442	17.259525	23.349169	0.11408	0.122796	0.120927
120.711	148.16	145.0	10.0	40.008125	21.01384	11.775353	9.398718	21.885555	28.343231	0.115998	0.125211	0.122996
123.066	146.093	145.0	15.0	41.809444	32.772797	26.064028	10.505	51.575134	58.68114	0.124671	0.136562	0.133733
124.028	145.264	145.0	20.0	42.734177	48.957558	44.04663	10.628874	89.69152	96.261604	0.132211	0.148044	0.145003
124.52	144.858	145.0	25.0	43.177013	68.08731	64.59044	10.34723	133.69637	139.19212	0.138971	0.159908	0.156738
124.811	144.631	145.0	30.0	43.37633	89.178246	86.93691	9.911242	181.83765	186.00941	0.145107	0.172165	0.168908
125.004	144.492	145.0	35.0	43.44981	111.57363	110.52056	9.425059	232.84787	235.57693	0.15067	0.184806	0.181493
125.142	144.4	145.0	40.0	43.455997	134.79639	134.90752	8.935657	285.77744	287.00934	0.155663	0.197818	0.194475
125.248	144.335	145.0	45.0	43.424774	158.48567	159.76299	8.469833	339.90295	339.61557	0.160065	0.211182	0.207836
125.333	144.287	145.0	50.0	43.372334	182.37051	184.82745	8.03166	394.66904	392.85583	0.163849	0.224881	0.221556
125.405	144.249	145.0	55.0	43.30778	206.24532	209.89995	7.6263943	449.6489	446.3087	0.166991	0.238893	0.235617
125.468	144.218	145.0	60.0	43.23626	229.95544	234.82494	7.254398	504.51544	499.64563	0.169476	0.253196	0.249996
85.5664	271.513	150.0	0.5	2.9319067	45.61309	305.4041	2.1532764	2.3077137e-06	0.0540385	0.0987637	2.36449e-08	0.0114556
90.3895	227.383	150.0	0.7	19.133572	39.84073	154.94089	2.014361	0.0069382284	0.12507945	0.0967515	0.000134394	0.034102
85.7041	208.824	150.0	0.8999999999999999	36.17718	31.487392	92.80191	2.5368018	0.028888773	0.21916799	0.0942242	0.000711301	0.0603014
83.8799	203.403	150.0	1.0	42.411137	28.282064	74.70748	2.8168037	0.044434495	0.27481183	0.0934579	0.0010664	0.0710281
90.2154	179.675	150.0	2.0	48.665546	16.703487	17.091171	3.9045978	0.3588126	1.1406839	0.0959972	0.00971038	0.105711
101.649	169.239	150.0	3.0	42.538227	14.469237	7.0211687	4.3142223	1.0730802	2.5488455	0.0998055	0.0279943	0.109749
108.722	163.261	150.0	4.0	40.357967	13.724313	4.183836	4.874129	2.2939422	4.4699407	0.102477	0.0617485	0.111765
113.124	159.563	150.0	5.0	39.795815	13.510252	3.5865107	5.4504995	4.062203	6.8757954	0.104653	0.100285	0.113636
116.015	157.123	150.0	6.0	39.879272	13.722201	3.9914849	5.9701796	6.381036	9.739678	0.106615	0.111309	0.115545
118.009	155.422	150.0	7.0	40.21065	14.234191	4.968084	6.4158306	9.237252	13.036267	0.108448	0.116812	0.117507
119.438	154.195	150.0	8.0	40.62062	15.058977	6.3267956	6.783275	12.602737	16.741577	0.110177	0.120416	0.119514
120.496	153.284	150.0	9.0	41.034668	16.173323	7.9733286	7.073663	16.44473	20.832886	0.111816	0.123274	0.12156
121.299	152.591	150.0	10.0	41.42008	17.552565	9.855424	7.296321	20.72963	25.288671	0.113375	0.125809	0.123639
123.403	150.78	150.0	15.0	42.760044	27.60427	21.884243	7.749832	47.745125	52.356663	0.120242	0.137339	0.134424
124.239	150.079	150.0	20.0	43.401505	41.40018	37.05853	7.653697	81.93405	85.8866	0.126046	0.148857	0.145743
124.661	149.743	150.0	25.0	43.71117	57.619904	54.401356	7.3673143	121.19308	124.18993	0.131124	0.160745	0.157528
124.911	149.557	150.0	30.0	43.863785	75.4597	73.26848	7.0217586	164.05528	165.96112	0.135598	0.173033	0.169749
125.076	149.444	150.0	35.0	43.937557	94.380104	93.18091	6.669801	209.43626	210.18611	0.139503	0.18571	0.182384
125.196	149.37	150.0	40.0	43.969093	113.98595	113.7717	6.3271213	256.51193	256.07498	0.142845	0.198763	0.195417
125.289	149.318	150.0	45.0	43.97659	133.98016	134.7575	6.0070405	304.64856	303.01117	0.145615	0.212171	0.208827
125.365	149.279	150.0	50.0	43.969826	154.13686	155.91959	5.710837	353.35675	350.51303	0.147803	0.225914	0.222597
125.432	149.248	150.0	55.0	43.953182	174.286	177.08829	5.4384055	402.26025	398.2046	0.149402	0.239971	0.236705
125.49	149.221	150.0	60.0	43.93122	194.296	198.13231	5.1902585	451.0666	445.79276	0.150417	0.254319	0.251131
87.3237	273.38	155.0	0.5	3.284384	45.00847	288.32272	2.02573	1.738636e-05	0.048643798	0.0990374	1.67696e-07	0.0108346
91.1995	230.14	155.0	0.7	20.506472	38.64487	146.32072	1.946002	0.0072632227	0.1122233	0.0966508	0.000154563	0.0326364
86.353	212.042	155.0	0.8999999999999999	37.681183	30.219957	87.67206	2.449979	0.028853584	0.19642112	0.0940944	0.000756511	0.0585583
84.5312	206.746	155.0	1.0	43.866135	27.031843	70.59288	2.7138503	0.043934703	0.2462146	0.0933317	0.00110261	0.0694184
91.1929	183.363	155.0	2.0	49.72759	15.425664	16.178461	3.6389246	0.3485238	1.0210394	0.0958214	0.007243	0.105889
102.679	173.065	155.0	3.0	43.759968	13.000087	6.612008	3.9162478	1.0409511	2.281129	0.0993973	0.0275789	0.110232
