mh   ctt_W   cbb_W   cvv_W   ctv_W   cbv_W   ctb_W
208  0.0  0.0  0.01694262394  8.892368e-05  0.0  0.0  0.01703154762
209  0.0  0.0  0.01653830932  8.677844e-05  0.0  0.0  0.01662508776
210  0.0  0.0  0.0161339947  8.46332e-05  0.0  0.0  0.0162186279
211  0.0  0.0  0.01581721778  8.297356e-05  0.0  0.0  0.01590019134
212  0.0  0.0  0.01550044086  8.131392e-05  0.0  0.0  0.01558175478
213  0.0  0.0  0.01518366394  7.965428e-05  0.0  0.0  0.01526331822
214  0.0  0.0  0.01486688702  7.799464e-05  0.0  0.0  0.01494488166
215  0.0  0.0  0.0145501101  7.6335e-05  0.0  0.0  0.0146264451
216  0.0  0.0  0.01423333318  7.467536e-05  0.0  0.0  0.01430800854
217  0.0  0.0  0.01391655626  7.301572e-05  0.0  0.0  0.01398957198
218  0.0  0.0  0.01359977934  7.135608e-05  0.0  0.0  0.01367113542
219  0.0  0.0  0.01328300242  6.969644e-05  0.0  0.0  0.01335269886
220  0.0  0.0  0.0129662255  6.80368e-05  0.0  0.0  0.0130342623
221  0.0  0.0  0.01271630547  6.672307e-05  0.0  0.0  0.01278302854
222  0.0  0.0  0.01246638544  6.540934e-05  0.0  0.0  0.01253179478
223  0.0  0.0  0.01221646541  6.409561e-05  0.0  0.0  0.01228056102
224  0.0  0.0  0.01196654538  6.278188e-05  0.0  0.0  0.01202932726
225  0.0  0.0  0.01171662535  6.146815e-05  0.0  0.0  0.0117780935
226  0.0  0.0  0.01146670532  6.015442e-05  0.0  0.0  0.01152685974
227  0.0  0.0  0.01121678529  5.884069e-05  0.0  0.0  0.01127562598
228  0.0  0.0  0.01096686526  5.752696e-05  0.0  0.0  0.01102439222
229  0.0  0.0  0.01071694523  5.621323e-05  0.0  0.0  0.01077315846
230  0.0  0.0  0.0104670252  5.48995e-05  0.0  0.0  0.0105219247
231  0.0  0.0  0.010268853315  5.3837269e-05  0.0  0.0  0.010322690584
232  0.0  0.0  0.01007068143  5.2775038e-05  0.0  0.0  0.010123456468
233  0.0  0.0  0.009872509545  5.1712807e-05  0.0  0.0  0.009924222352
234  0.0  0.0  0.00967433766  5.0650576e-05  0.0  0.0  0.009724988236
235  0.0  0.0  0.009476165775  4.9588345e-05  0.0  0.0  0.00952575412
236  0.0  0.0  0.00927799389  4.8526114e-05  0.0  0.0  0.009326520004
237  0.0  0.0  0.009079822005  4.7463883e-05  0.0  0.0  0.009127285888
238  0.0  0.0  0.00888165012  4.6401652e-05  0.0  0.0  0.008928051772
239  0.0  0.0  0.008683478235  4.5339421e-05  0.0  0.0  0.008728817656
240  0.0  0.0  0.00848530635  4.427719e-05  0.0  0.0  0.00852958354
241  0.0  0.0  0.008327352438  4.343084e-05  0.0  0.0  0.008370783278
242  0.0  0.0  0.008169398526  4.258449e-05  0.0  0.0  0.008211983016
243  0.0  0.0  0.008011444614  4.173814e-05  0.0  0.0  0.008053182754
244  0.0  0.0  0.007853490702  4.089179e-05  0.0  0.0  0.007894382492
245  0.0  0.0  0.00769553679  4.004544e-05  0.0  0.0  0.00773558223
246  0.0  0.0  0.007537582878  3.919909e-05  0.0  0.0  0.007576781968
247  0.0  0.0  0.007379628966  3.835274e-05  0.0  0.0  0.007417981706
248  0.0  0.0  0.007221675054  3.750639e-05  0.0  0.0  0.007259181444
249  0.0  0.0  0.007063721142  3.666004e-05  0.0  0.0  0.007100381182
250  0.0  0.0  0.00690576723  3.581369e-05  0.0  0.0  0.00694158092
251  0.0  0.0  0.006779171954  3.5148429e-05  0.0  0.0  0.006814320383
